,item,like,user
7499,133,0,561
7500,2780,0,561
7501,1307,0,561
7502,195,0,561
7503,96,0,561
7504,2735,0,561
7505,1790,0,561
7506,293,1,562
7507,107,1,562
7508,115,1,562
7509,117,1,562
7510,187,1,562
7511,413,1,562
7512,2053,0,562
7513,852,0,562
7514,1419,0,562
7515,3386,0,562
7516,3296,0,562
7517,3553,0,562
7518,3730,0,562
7519,1871,0,562
7520,257,1,563
7521,131,1,563
7522,293,1,563
7523,295,1,563
7524,361,1,563
7525,1083,1,563
7526,112,1,563
7527,2045,1,563
7528,1237,1,563
7529,187,1,563
7530,413,1,563
7531,20,0,563
7532,3636,0,563
7533,1534,0,563
7534,1375,0,563
7535,2338,0,563
7536,942,0,563
7537,1499,0,563
7538,2619,0,563
7539,1338,0,563
7540,396,0,563
7541,3580,0,563
7542,875,0,563
7543,353,1,564
7544,131,1,564
7545,230,1,564
7546,1095,1,564
7547,105,1,564
7548,237,1,564
7549,46,1,564
7550,957,1,564
7551,22,1,564
7552,55,1,564
7553,24,1,564
7554,413,1,564
7555,430,0,564
7556,3589,0,564
7557,1659,0,564
7558,2804,0,564
7559,3469,0,564
7560,1602,0,564
7561,1660,0,564
7562,1838,0,564
7563,3042,0,564
7564,2048,1,565
7565,45,1,565
7566,55,1,565
7567,936,0,565
7568,700,0,565
7569,3659,0,565
7570,776,1,566
7571,154,1,566
7572,1587,0,566
7573,1945,0,566
7574,799,0,566
7575,2050,1,567
7576,325,1,567
7577,756,1,567
7578,216,1,567
7579,217,1,567
7580,1241,0,567
7581,2726,0,567
7582,1833,0,567
7583,1553,0,567
7584,2052,1,568
7585,2053,1,568
7586,135,1,568
7587,1932,1,568
7588,1232,1,568
7589,81,1,568
7590,1202,1,568
7591,87,1,568
7592,58,1,568
7593,326,0,568
7594,1910,0,568
7595,3692,0,568
7596,1857,0,568
7597,1419,0,568
7598,1103,0,568
7599,3008,0,568
7600,2099,0,568
7601,2514,0,568
7602,140,0,568
7603,2055,1,569
7604,396,1,569
7605,1497,1,569
7606,2924,0,569
7607,289,0,569
7608,102,1,570
7609,392,1,570
7610,105,1,570
7611,107,1,570
7612,528,1,570
7613,2952,0,570
7614,1223,0,570
7615,1446,0,570
7616,2221,0,570
7617,535,0,570
7618,2207,0,570
7619,191,0,570
7620,97,1,571
7621,389,1,571
7622,681,1,571
7623,47,1,571
7624,118,1,571
7625,857,1,571
7626,126,1,571
7627,1477,0,571
7628,2623,0,571
7629,2772,0,571
7630,1364,0,571
7631,1999,0,571
7632,3221,0,571
7633,96,1,572
7634,544,1,572
7635,99,1,572
7636,714,1,572
7637,2059,1,572
7638,237,1,572
7639,1278,1,572
7640,118,1,572
7641,87,1,572
7642,1277,1,572
7643,442,1,572
7644,93,1,572
7645,3183,0,572
7646,16,0,572
7647,3744,0,572
7648,30,0,572
7649,1867,0,572
7650,758,0,572
7651,961,0,572
7652,2538,0,572
7653,2038,0,572
7654,511,0,572
7655,1270,0,572
7656,34,1,573
7657,36,1,573
7658,109,1,573
7659,959,1,573
7660,155,1,573
7661,156,1,573
7662,2356,0,573
7663,2834,0,573
7664,3055,0,573
7665,1614,0,573
7666,734,0,573
7667,1984,0,573
7668,867,1,574
7669,42,1,574
7670,362,1,574
7671,109,1,574
7672,2061,1,574
7673,114,1,574
7674,1526,1,574
7675,207,0,574
7676,3845,0,574
7677,3185,0,574
7678,685,0,574
7679,2032,0,574
7680,2649,0,574
7681,3129,0,574
7682,96,1,575
7683,329,1,575
7684,2062,1,575
7685,1046,1,575
7686,1341,1,575
7687,2096,0,575
7688,18,0,575
7689,125,0,575
7690,263,0,575
7691,773,0,575
7692,539,0,575
7693,916,0,575
7694,196,1,576
7695,165,1,576
7696,356,1,576
7697,516,1,576
7698,297,1,576
7699,235,1,576
7700,1545,1,576
7701,1738,1,576
7702,111,1,576
7703,2067,1,576
7704,174,0,576
7705,3362,0,576
7706,1193,0,576
7707,1913,0,576
7708,2421,0,576
7709,700,0,576
7710,1086,0,576
7711,768,0,576
7712,2684,0,576
7713,3573,0,576
7714,3100,0,576
7715,804,0,576
7716,673,1,577
7717,1346,1,577
7718,1601,1,577
7719,36,1,577
7720,487,1,577
7721,243,1,577
7722,250,1,577
7723,2679,0,577
7724,659,0,577
7725,3642,0,577
7726,3002,0,577
7727,3597,0,577
7728,2545,0,577
7729,107,1,578
7730,1545,1,578
7731,46,1,578
7732,528,1,578
7733,1521,1,578
7734,2068,1,578
7735,821,1,578
7736,3763,0,578
7737,697,0,578
7738,1716,0,578
7739,3351,0,578
7740,1504,0,578
7741,3230,0,578
7742,2612,0,578
7743,1253,1,579
7744,105,1,579
7745,523,1,579
7746,652,1,579
7747,109,1,579
7748,46,1,579
7749,918,1,579
7750,188,1,579
7751,3698,0,579
7752,1408,0,579
7753,349,0,579
7754,2625,0,579
7755,794,0,579
7756,1317,0,579
7757,3479,0,579
7758,391,1,580
7759,105,1,580
7760,241,1,580
7761,55,1,580
7762,347,1,580
7763,2032,0,580
7764,1529,0,580
7765,3134,0,580
7766,2271,0,580
7767,3635,0,580
7768,2387,0,580
7769,2761,0,580
7770,2795,0,580
7771,2018,0,580
7772,46,1,581
7773,87,1,581
7774,184,1,581
7775,956,1,581
7776,561,0,581
7777,3303,0,581
7778,1990,0,581
7779,3465,0,581
7780,3330,0,581
7781,3363,0,581
7782,96,1,582
7783,1122,1,582
7784,2074,1,582
7785,212,1,582
7786,917,1,582
7787,1523,1,582
7788,2072,1,582
7789,2073,1,582
7790,124,1,582
7791,640,0,582
7792,1623,0,582
7793,2705,0,582
7794,2471,0,582
7795,3805,0,582
7796,568,0,582
7797,2364,0,582
7798,41,1,583
7799,75,1,583
7800,377,1,583
7801,2075,1,583
7802,2076,1,583
7803,2077,1,583
7804,3248,0,583
7805,1091,0,583
7806,1024,0,583
7807,1413,0,583
7808,3750,0,583
7809,1536,1,584
7810,2080,1,584
7811,2081,1,584
7812,1923,1,584
7813,1349,1,584
7814,777,1,584
7815,399,1,584
7816,2078,1,584
7817,1511,0,584
7818,554,0,584
7819,1940,0,584
7820,1330,0,584
7821,2041,0,584
7822,1720,0,584
7823,3091,0,584
7824,1292,0,584
7825,3386,0,584
7826,2761,0,584
7827,66,1,585
7828,674,1,585
7829,72,1,585
7830,238,1,585
7831,1206,1,585
7832,87,1,585
7833,378,1,585
7834,2885,0,585
7835,3400,0,585
7836,1111,0,585
7837,2989,0,585
7838,3185,0,585
7839,2997,0,585
7840,798,0,585
7841,2086,1,586
7842,1767,1,586
7843,754,1,586
7844,3109,0,586
7845,1549,0,586
7846,3759,0,586
7847,1121,0,586
7848,133,1,587
7849,135,1,587
7850,72,1,587
7851,79,1,587
7852,3626,0,587
7853,3243,0,587
7854,3353,0,587
7855,432,0,587
7856,192,1,588
7857,129,1,588
7858,98,1,588
7859,353,1,588
7860,261,1,588
7861,358,1,588
7862,263,1,588
7863,2088,1,588
7864,2089,1,588
7865,1082,1,588
7866,1310,1,588
7867,1473,0,588
7868,728,0,588
7869,3039,0,588
7870,28,0,588
7871,2562,0,588
7872,3187,0,588
7873,985,0,588
7874,3744,0,588
7875,420,0,588
7876,1265,0,588
7877,548,1,589
7878,362,1,589
7879,141,1,589
7880,52,1,589
7881,1140,1,589
7882,2904,0,589
7883,3086,0,589
7884,254,0,589
7885,1358,0,589
7886,216,0,589
7887,3153,0,589
7888,849,0,589
7889,3758,0,589
7890,2093,1,590
7891,267,1,590
7892,1002,1,590
7893,1694,1,590
7894,78,1,590
7895,47,1,590
7896,239,1,590
7897,1457,1,590
7898,2091,1,590
7899,1589,1,590
7900,694,1,590
7901,55,1,590
7902,184,1,590
7903,1278,1,590
7904,2716,0,590
7905,2960,0,590
7906,2952,0,590
7907,1903,0,590
7908,1512,0,590
7909,2369,0,590
7910,533,0,590
7911,3601,0,590
7912,1414,0,590
7913,2725,0,590
7914,3206,0,590
7915,243,0,590
7916,66,1,591
7917,2095,1,591
7918,145,1,591
7919,147,1,591
7920,1719,1,591
7921,2098,1,591
7922,191,1,591
7923,2503,0,591
7924,1951,0,591
7925,3446,0,591
7926,640,0,591
7927,226,0,591
7928,910,0,591
7929,1616,0,591
7930,1179,0,591
7931,625,0,591
7932,1293,0,591
7933,2051,1,592
7934,1476,1,592
7935,390,1,592
7936,1542,1,592
7937,297,1,592
7938,109,1,592
7939,110,1,592
7940,141,1,592
7941,1174,1,592
7942,1047,1,592
7943,568,1,592
7944,2070,1,592
7945,2583,0,592
7946,60,0,592
7947,1505,0,592
7948,126,0,592
7949,3299,0,592
7950,2470,0,592
7951,3504,0,592
7952,36,0,592
7953,3547,0,592
7954,1345,1,593
7955,34,1,593
7956,36,1,593
7957,133,1,593
7958,1973,1,593
7959,2101,1,593
7960,1048,1,593
7961,2103,1,593
7962,286,1,593
7963,3592,0,593
7964,2377,0,593
7965,1304,0,593
7966,858,0,593
7967,2406,0,593
7968,2073,0,593
7969,1952,1,594
7970,66,1,594
7971,547,1,594
7972,551,1,594
7973,2110,1,594
7974,2107,1,594
7975,145,1,594
7976,1461,1,594
7977,2108,1,594
7978,2109,1,594
7979,478,1,594
7980,2111,1,594
7981,2637,0,594
7982,2055,0,594
7983,996,0,594
7984,3785,0,594
7985,1534,0,594
7986,1104,0,594
7987,703,0,594
7988,618,0,594
7989,388,0,594
7990,842,0,594
7991,3504,0,594
7992,572,0,594
7993,133,1,595
7994,267,1,595
7995,206,1,595
7996,79,1,595
7997,115,1,595
7998,374,1,595
7999,184,1,595
8000,2105,0,595
8001,3069,0,595
8002,3276,0,595
8003,787,0,595
8004,1360,0,595
8005,3287,0,595
8006,3312,0,595
8007,1688,0,595
8008,2135,0,595
8009,35,1,596
8010,732,1,596
8011,165,1,596
8012,1545,1,596
8013,460,1,596
8014,109,1,596
8015,252,1,596
8016,3605,0,596
8017,2945,0,596
8018,2745,0,596
8019,33,0,596
8020,3138,0,596
8021,3595,0,596
8022,3170,0,596
8023,3624,0,596
8024,3522,0,596
8025,3469,0,596
8026,96,1,597
8027,2114,1,597
8028,803,1,597
8029,1123,1,597
8030,1290,1,597
8031,210,1,597
8032,52,1,597
8033,756,1,597
8034,2094,0,597
8035,1405,0,597
8036,3213,0,597
8037,967,0,597
8038,2332,0,597
8039,130,1,598
8040,77,1,598
8041,445,1,598
8042,2251,0,598
8043,1079,0,598
8044,1309,0,598
8045,2674,0,598
8046,1138,0,598
8047,177,0,598
8048,2117,1,599
8049,74,1,599
8050,956,1,599
8051,254,1,599
8052,127,1,599
8053,1838,0,599
8054,400,0,599
8055,158,0,599
8056,462,0,599
8057,96,1,600
8058,2118,1,600
8059,2119,1,600
8060,2120,1,600
8061,2121,1,600
8062,2122,1,600
8063,439,1,600
8064,286,1,600
8065,480,0,600
8066,508,0,600
8067,1728,0,600
8068,2043,0,600
8069,601,0,600
8070,673,1,601
8071,42,1,601
8072,362,1,601
8073,2127,1,601
8074,2128,1,601
8075,2129,1,601
8076,438,1,601
8077,472,1,601
8078,126,1,601
8079,1276,1,601
8080,286,1,601
8081,3650,0,601
8082,168,0,601
8083,876,0,601
8084,3438,0,601
8085,2544,0,601
8086,2192,0,601
8087,167,0,601
8088,2337,0,601
8089,3083,0,601
8090,1946,0,601
8091,3038,0,601
8092,133,1,602
8093,1202,1,602
8094,2130,1,602
8095,2131,1,602
8096,87,1,602
8097,127,1,602
8098,3718,0,602
8099,319,0,602
8100,2388,0,602
8101,852,0,602
8102,956,1,603
8103,271,1,603
8104,2882,0,603
8105,1322,0,603
8106,970,0,603
8107,2090,1,604
8108,107,1,604
8109,118,1,604
8110,438,1,604
8111,475,1,604
8112,254,1,604
8113,976,0,604
8114,2415,0,604
8115,2767,0,604
8116,2034,0,604
8117,3410,0,604
8118,267,0,604
8119,393,0,604
8120,457,1,605
8121,1078,1,605
8122,2134,1,605
8123,1080,1,605
8124,445,1,605
8125,1036,0,605
8126,2751,0,605
8127,2498,0,605
8128,3173,0,605
8129,1415,0,605
8130,2382,0,605
8131,1290,0,605
8132,3258,0,605
8133,746,0,605
8134,135,1,606
8135,202,1,606
8136,75,1,606
8137,46,1,606
8138,656,1,606
8139,115,1,606
8140,118,1,606
8141,87,1,606
8142,377,1,606
8143,1285,0,606
8144,3312,0,606
8145,2249,0,606
8146,1065,0,606
8147,3186,0,606
8148,11,0,606
8149,2775,0,606
8150,1552,0,606
8151,3813,0,606
8152,1156,1,607
8153,1654,1,607
8154,2139,1,607
8155,2140,1,607
8156,2141,1,607
8157,571,0,607
8158,1782,0,607
8159,1821,0,607
8160,588,0,607
8161,2135,0,607
8162,2434,0,607
8163,3193,0,607
8164,1761,1,608
8165,2011,1,608
8166,2142,1,608
8167,1142,0,608
8168,2266,0,608
8169,1219,0,608
8170,3316,0,608
8171,1122,1,609
8172,2147,1,609
8173,1188,1,609
8174,2148,1,609
8175,1018,1,609
8176,91,1,609
8177,119,0,609
8178,1685,0,609
8179,3594,0,609
8180,2365,0,609
8181,3208,0,609
8182,762,0,609
8183,2149,1,610
8184,126,1,610
8185,3528,0,610
8186,3668,0,610
8187,1809,0,610
8188,280,1,611
8189,1248,1,611
8190,453,1,611
8191,2151,1,611
8192,111,1,611
8193,1650,1,611
8194,1497,1,611
8195,159,1,611
8196,944,0,611
8197,2678,0,611
8198,919,0,611
8199,131,0,611
8200,170,0,611
8201,1136,0,611
8202,1628,0,611
8203,3204,0,611
8204,2172,0,611
8205,3841,0,611
8206,354,1,612
8207,1347,1,612
8208,356,1,612
8209,357,1,612
8210,109,1,612
8211,275,1,612
8212,574,1,612
8213,3011,0,612
8214,3328,0,612
8215,198,0,612
8216,1882,0,612
8217,3834,0,612
8218,2905,0,612
8219,1361,0,612
8220,3374,0,612
8221,3318,0,612
8222,2026,0,612
8223,1315,1,613
8224,934,1,613
8225,2156,1,613
8226,2158,1,613
8227,1493,1,613
8228,3718,0,613
8229,2595,0,613
8230,118,0,613
8231,2890,0,613
8232,225,0,613
8233,635,0,613
8234,1710,0,613
8235,1014,0,613
8236,130,1,614
8237,133,1,614
8238,78,1,614
8239,2785,0,614
8240,1436,0,614
8241,1051,0,614
8242,1694,0,614
8243,506,0,614
8244,1185,1,615
8245,1253,1,615
8246,102,1,615
8247,560,1,615
8248,243,1,615
8249,52,1,615
8250,1523,1,615
8251,188,1,615
8252,3457,0,615
8253,2777,0,615
8254,2203,0,615
8255,363,0,615
8256,134,1,616
8257,79,1,616
8258,830,1,616
8259,2159,1,616
8260,2160,1,616
8261,919,1,616
8262,859,1,616
8263,254,1,616
8264,835,0,616
8265,3080,0,616
8266,1162,0,616
8267,2369,0,616
8268,3176,0,616
8269,3775,0,616
8270,2289,0,616
8271,3204,0,616
8272,132,1,617
8273,295,1,617
8274,361,1,617
8275,1818,1,617
8276,525,1,617
8277,1393,1,617
8278,2161,1,617
8279,507,1,617
8280,572,1,617
8281,190,1,617
8282,291,0,617
8283,24,0,617
8284,2352,0,617
8285,1067,0,617
8286,1057,0,617
8287,875,0,617
8288,3659,0,617
8289,2688,0,617
8290,3487,0,617
8291,3258,0,617
8292,1185,1,618
8293,1186,1,618
8294,99,1,618
8295,133,1,618
8296,560,1,618
8297,3449,0,618
8298,2915,0,618
8299,26,0,618
8300,3144,0,618
8301,1121,0,618
8302,3314,0,618
8303,726,0,618
8304,1026,0,618
8305,770,1,619
8306,102,1,619
8307,713,1,619
8308,1836,1,619
8309,589,1,619
8310,303,1,619
8311,52,1,619
8312,280,1,619
8313,1593,1,619
8314,2708,0,619
8315,3174,0,619
8316,2225,0,619
8317,291,0,619
8318,3687,0,619
8319,489,0,619
8320,2043,0,619
8321,2674,0,619
8322,3375,0,619
8323,532,0,619
8324,102,1,620
8325,554,1,620
8326,1392,1,620
8327,2162,1,620
8328,2163,1,620
8329,2074,1,620
8330,3403,0,620
8331,3251,0,620
8332,2711,0,620
8333,3144,0,620
8334,3269,0,620
8335,1523,0,620
8336,1414,1,621
8337,135,1,621
8338,185,1,621
8339,538,1,621
8340,254,1,621
8341,127,1,621
8342,842,0,621
8343,612,0,621
8344,2314,0,621
8345,1980,0,621
8346,2763,0,621
8347,1587,0,621
8348,271,0,621
8349,136,0,621
8350,1335,0,621
8351,261,1,622
8352,230,1,622
8353,72,1,622
8354,1818,1,622
8355,698,1,622
8356,187,1,622
8357,2297,0,622
8358,1657,0,622
8359,2923,0,622
8360,3362,0,622
8361,576,0,622
8362,1473,0,622
8363,395,1,623
8364,109,1,623
8365,654,1,623
8366,2165,1,623
8367,2166,1,623
8368,3359,0,623
8369,1745,0,623
8370,962,0,623
8371,3431,0,623
8372,3113,0,623
8373,289,1,624
8374,740,1,624
8375,1146,1,624
8376,2170,1,624
8377,393,1,624
8378,74,1,624
8379,2167,1,624
8380,2169,1,624
8381,250,1,624
8382,2172,1,624
8383,1512,0,624
8384,2776,0,624
8385,1828,0,624
8386,2702,0,624
8387,3589,0,624
8388,3720,0,624
8389,972,0,624
8390,929,0,624
8391,2466,0,624
8392,3105,0,624
8393,2588,0,624
8394,2161,0,624
8395,102,1,625
8396,777,1,625
8397,1263,1,625
8398,52,1,625
8399,188,1,625
8400,2173,1,625
8401,63,1,625
8402,913,0,625
8403,469,0,625
8404,132,1,626
8405,79,1,626
8406,1201,1,626
8407,2071,1,626
8408,117,1,626
8409,87,1,626
8410,2107,0,626
8411,1499,0,626
8412,2636,0,626
8413,315,0,626
8414,1137,0,626
8415,1400,0,626
8416,185,1,627
8417,1820,1,627
8418,263,1,627
8419,79,1,627
8420,1115,1,627
8421,477,1,627
8422,2175,1,627
8423,2741,0,627
8424,196,0,627
8425,498,0,627
8426,3660,0,627
8427,3156,0,627
8428,3219,0,627
8429,2319,0,627
8430,1670,0,627
8431,3366,0,627
8432,3325,0,627
8433,147,0,627
8434,2,1,628
8435,199,1,628
8436,39,1,628
8437,776,1,628
8438,1098,1,628
8439,118,1,628
8440,477,1,628
8441,1132,0,628
8442,1559,0,628
8443,3319,0,628
8444,2312,0,628
8445,3300,0,628
8446,1361,0,628
8447,2352,0,628
8448,2606,0,628
8449,130,1,629
8450,363,1,629
8451,78,1,629
8452,206,1,629
8453,115,1,629
8454,374,1,629
8455,184,1,629
8456,185,1,629
8457,63,1,629
8458,1403,0,629
8459,3567,0,629
8460,2501,0,629
8461,3456,0,629
8462,3106,0,629
8463,1212,0,629
8464,1810,0,629
8465,2988,0,629
8466,1794,1,630
8467,1476,1,630
8468,2179,1,630
8469,2181,1,630
8470,498,1,630
8471,883,1,630
8472,1495,1,630
8473,26,1,630
8474,46,0,630
8475,1836,0,630
8476,3578,0,630
8477,544,0,630
8478,1755,0,630
8479,316,0,630
8480,2182,1,631
8481,135,1,631
8482,72,1,631
8483,2183,1,631
8484,80,1,631
8485,81,1,631
8486,919,1,631
8487,185,1,631
8488,538,1,631
8489,254,1,631
8490,127,1,631
8491,2178,0,631
8492,3492,0,631
8493,1581,0,631
8494,2130,0,631
8495,1463,0,631
8496,1684,0,631
8497,2986,0,631
8498,3252,0,631
8499,3739,0,631
8500,1327,0,631
8501,70,1,632
8502,871,1,632
8503,42,1,632
8504,141,1,632
8505,52,1,632
8506,695,1,632
8507,2015,0,632
8508,3358,0,632
8509,2169,0,632
8510,2283,0,632
8511,227,1,633
8512,4,1,633
8513,37,1,633
8514,329,1,633
8515,22,1,633
8516,28,1,633
8517,343,1,633
8518,2111,0,633
8519,2967,0,633
8520,3738,0,633
8521,3264,0,633
8522,97,0,633
8523,1805,0,633
8524,2988,0,633
8525,1503,0,633
8526,1109,0,633
8527,388,1,634
8528,934,1,634
8529,937,1,634
8530,2185,1,634
8531,686,1,634
8532,498,1,634
8533,308,1,634
8534,277,1,634
8535,181,0,634
8536,2198,0,634
8537,1081,0,634
8538,1802,0,634
8539,2903,0,634
8540,3115,0,634
8541,32,1,635
8542,102,1,635
8543,41,1,635
8544,105,1,635
8545,1259,1,635
8546,46,1,635
8547,47,1,635
8548,52,1,635
8549,87,1,635
8550,55,1,635
8551,184,1,635
8552,91,1,635
8553,1318,0,635
8554,3287,0,635
8555,1143,0,635
8556,2580,0,635
8557,1929,0,635
8558,851,0,635
8559,3040,0,635
8560,3602,0,635
8561,501,0,635
8562,771,0,635
8563,763,0,635
8564,130,1,636
8565,547,1,636
8566,134,1,636
8567,135,1,636
8568,75,1,636
8569,77,1,636
8570,79,1,636
8571,118,1,636
8572,374,1,636
8573,2244,0,636
8574,1997,0,636
8575,3131,0,636
8576,1500,0,636
8577,495,0,636
8578,1503,0,636
8579,33,0,636
8580,2897,0,636
8581,132,1,637
8582,74,1,637
8583,202,1,637
8584,237,1,637
8585,22,1,637
8586,185,1,637
8587,1000,0,637
8588,3506,0,637
8589,1373,0,637
8590,1006,0,637
8591,2346,0,637
8592,192,1,638
8593,137,1,638
8594,2186,1,638
8595,1459,1,638
8596,22,1,638
8597,55,1,638
8598,24,1,638
8599,1114,1,638
8600,3778,0,638
8601,3344,0,638
8602,2937,0,638
8603,2107,0,638
8604,3042,0,638
8605,1435,0,638
8606,3796,0,638
8607,897,1,639
8608,258,1,639
8609,2187,1,639
8610,2188,1,639
8611,2189,1,639
8612,2190,1,639
8613,2034,1,639
8614,169,0,639
8615,2393,0,639
8616,280,0,639
8617,3142,0,639
8618,1307,0,639
8619,2698,0,639
8620,131,1,640
8621,102,1,640
8622,235,1,640
8623,2192,1,640
8624,2193,1,640
8625,882,1,640
8626,53,1,640
8627,54,1,640
8628,1174,1,640
8629,607,1,640
8630,806,0,640
8631,99,0,640
8632,1778,0,640
8633,301,0,640
8634,2259,0,640
8635,1070,0,640
8636,2015,0,640
8637,1437,0,640
8638,494,0,640
8639,2120,1,641
8640,332,1,641
8641,1235,1,641
8642,2195,1,641
8643,2196,1,641
8644,799,1,641
8645,2877,0,641
8646,2970,0,641
8647,3562,0,641
8648,832,0,641
8649,626,0,641
8650,1523,0,641
8651,1474,0,641
8652,481,1,642
8653,354,1,642
8654,35,1,642
8655,37,1,642
8656,165,1,642
8657,1330,1,642
8658,221,1,642
8659,158,1,642
8660,3679,0,642
8661,3094,0,642
8662,412,0,642
8663,2729,0,642
8664,864,0,642
8665,1862,0,642
8666,881,0,642
8667,2043,0,642
8668,755,1,643
8669,52,1,643
8670,2393,0,643
8671,3307,0,643
8672,3493,0,643
8673,3783,0,643
8674,96,1,644
8675,38,1,644
8676,200,1,644
8677,20,1,644
8678,1545,0,644
8679,3723,0,644
8680,3469,0,644
8681,23,0,644
8682,976,0,644
8683,1936,0,644
8684,3631,0,644
8685,66,1,645
8686,548,1,645
8687,459,1,645
8688,1516,1,645
8689,117,1,645
8690,2200,1,645
8691,2201,1,645
8692,442,1,645
8693,126,1,645
8694,3403,0,645
8695,2135,0,645
8696,2030,0,645
8697,3379,0,645
8698,3169,0,645
8699,292,0,645
8700,3128,0,645
8701,680,0,645
8702,2683,0,645
8703,257,1,646
8704,275,1,646
8705,501,1,646
8706,3273,0,646
8707,1947,0,646
8708,128,1,647
8709,78,1,647
8710,79,1,647
8711,80,1,647
8712,55,1,647
8713,376,1,647
8714,2266,0,647
8715,855,0,647
8716,2682,0,647
8717,1729,0,647
8718,932,0,647
8719,100,0,647
8720,3204,0,647
8721,77,1,648
8722,79,1,648
8723,80,1,648
8724,2202,1,648
8725,127,1,648
8726,845,0,648
8727,1753,0,648
8728,787,0,648
8729,2456,0,648
8730,1179,0,648
8731,1185,1,649
8732,61,1,649
8733,1215,0,649
8734,586,0,649
8735,2207,1,650
8736,1956,1,650
8737,1624,1,650
8738,790,1,650
8739,1623,1,650
8740,376,1,650
8741,2203,1,650
8742,2206,1,650
8743,1599,1,650
8744,1916,0,650
8745,2116,0,650
8746,537,0,650
8747,1117,0,650
8748,2614,0,650
8749,526,0,650
8750,634,0,650
8751,2595,0,650
8752,391,0,650
8753,96,1,651
8754,2210,1,651
8755,2211,1,651
8756,239,1,651
8757,87,1,651
8758,377,1,651
8759,1278,1,651
8760,2492,0,651
8761,1725,0,651
8762,848,0,651
8763,3256,0,651
8764,3,0,651
8765,532,0,651
8766,2876,0,651
8767,1523,0,651
8768,3218,0,651
8769,3800,0,651
8770,325,1,652
8771,47,1,652
8772,118,1,652
8773,250,1,652
8774,166,0,652
8775,2071,0,652
8776,230,0,652
8777,3233,0,652
8778,2414,0,652
8779,664,0,652
8780,3542,0,652
8781,3310,0,652
8782,2214,1,653
8783,2217,1,653
8784,377,1,653
8785,2996,0,653
8786,86,0,653
8787,2059,0,653
8788,2612,0,653
8789,2282,0,653
8790,2283,0,653
8791,964,1,654
8792,1094,1,654
8793,2218,1,654
8794,2219,1,654
8795,941,1,654
8796,911,1,654
8797,315,1,654
8798,959,1,654
8799,1849,0,654
8800,1454,0,654
8801,1330,0,654
8802,446,0,654
8803,2750,0,654
8804,2531,0,654
8805,2612,0,654
8806,2221,1,655
8807,109,1,656
8808,277,1,656
8809,2197,1,656
8810,2199,1,656
8811,959,0,656
8812,2025,0,656
8813,96,1,657
8814,834,1,657
8815,36,1,657
8816,788,1,657
8817,119,1,657
8818,347,1,657
8819,2787,0,657
8820,391,1,658
8821,332,1,658
8822,2224,1,658
8823,2227,1,658
8824,568,1,658
8825,221,1,658
8826,1915,0,658
8827,2797,0,658
8828,2551,0,658
8829,1939,0,658
8830,167,0,658
8831,1311,0,658
8832,3543,0,658
8833,580,0,658
8834,135,1,659
8835,74,1,659
8836,115,1,659
8837,117,1,659
8838,87,1,659
8839,127,1,659
8840,2112,0,659
8841,882,0,659
8842,1562,0,659
8843,2078,0,659
8844,2004,0,659
8845,1091,1,660
8846,1020,1,660
8847,1691,1,660
8848,1455,1,660
8849,16,1,660
8850,1999,1,660
8851,498,1,660
8852,1235,1,660
8853,277,1,660
8854,2230,1,660
8855,1495,1,660
8856,474,1,660
8857,878,0,660
8858,2050,0,660
8859,1596,0,660
8860,630,0,660
8861,3295,0,660
8862,814,0,660
8863,3777,0,660
8864,2773,0,660
8865,2827,0,660
8866,650,0,660
8867,3238,0,660
8868,3797,0,660
8869,2804,0,660
8870,7,1,661
8871,1161,1,661
8872,1166,1,661
8873,241,1,661
8874,2232,1,661
8875,2710,0,661
8876,3134,0,661
8877,1307,0,661
8878,1067,0,661
8879,1151,0,661
8880,1177,0,661
8881,102,1,662
8882,1031,1,662
8883,776,1,662
8884,714,1,662
8885,47,1,662
8886,210,1,662
8887,118,1,662
8888,2015,1,662
8889,2600,0,662
8890,584,0,662
8891,3424,0,662
8892,2430,0,662
8893,2100,0,662
8894,1281,0,662
8895,925,0,662
8896,2731,0,662
8897,2708,0,662
8898,96,1,663
8899,75,1,663
8900,237,1,663
8901,79,1,663
8902,399,1,663
8903,87,1,663
8904,236,0,663
8905,888,0,663
8906,2292,0,663
8907,3693,0,663
8908,66,0,663
8909,3753,0,663
8910,1786,0,663
8911,2311,0,663
8912,231,1,664
8913,295,1,664
8914,519,1,664
8915,617,1,664
8916,860,1,664
8917,460,1,664
8918,465,1,664
8919,858,1,664
8920,156,1,664
8921,863,1,664
8922,3027,0,664
8923,220,0,664
8924,730,0,664
8925,1909,0,664
8926,3370,0,664
8927,3194,0,664
8928,2380,0,664
8929,1710,0,664
8930,3510,0,664
8931,3519,0,664
8932,1808,0,664
8933,97,0,664
8934,1767,0,664
8935,1249,1,665
8936,356,1,665
8937,1453,1,665
8938,2234,1,665
8939,3691,0,665
8940,1825,0,665
8941,608,1,666
8942,289,1,666
8943,35,1,666
8944,250,1,666
8945,2052,0,666
8946,644,0,666
8947,1019,0,666
8948,3081,0,666
8949,453,1,667
8950,719,1,667
8951,48,1,667
8952,878,1,667
8953,52,1,667
8954,2235,1,667
8955,444,0,667
8956,3122,0,667
8957,2122,0,667
8958,3113,0,667
8959,2425,0,667
8960,487,0,667
8961,1784,0,667
8962,98,1,668
8963,74,1,668
8964,52,1,668
8965,87,1,668
